"2540","2541","2542","2543","2544","2545","2546","2547","2548","2549","2550","2551","2552","2553","2554","2555","2556","2557","2558","2559"
9.23063629432292,9.82885046571796,11.8703196018899,10.8433958176217,9.04649963262385,8.24624587271553,6.56141449657092,4.0396617238482,1.25182497990911,-0.889294733759268,-3.11482767603107,-4.203728713669,-5.84432198643172,-6.00938544675721,-6.59397793758157,-7.91979959310648,-8.62374058808889,-9.05129538048796,-9.55472808285038,-9.11374874645653
