"2540","2541","2542","2543","2544","2545","2546","2547","2548","2549","2550","2551","2552","2553","2554","2555","2556","2557","2558","2559"
6.35019937764439,16.9728168990967,15.6470901022595,14.6804057179486,14.6553542300449,14.2026759769193,10.3819270537936,8.21244836780496,3.10831055370257,-0.551478505224269,-2.91147191340693,-5.67615709923596,-9.93263769986632,-10.8146098448474,-14.4004860858171,-16.1680236964151,-9.43542913309085,-10.7129818042816,-11.9884138301046,-11.6195386669245
